dew,temperature,pression
-20,-4.0,1032.0
-20,-3.0,1032.0
-21,-1.0,1031.0
-21,1.0,1030.0
-19,2.0,1028.0
-16,3.0,1027.0
-15,3.0,1027.0
-15,1.0,1026.0
-13,-1.0,1026.0
-12,-1.0,1027.0
-12,-3.0,1027.0
-12,-5.0,1026.0
-12,-6.0,1026.0
-12,-4.0,1026.0
-13,-6.0,1025.0
-13,-5.0,1025.0
-12,-6.0,1025.0
-12,-5.0,1025.0
-12,-3.0,1024.0
-8,-1.0,1024.0
-15,-1.0,1025.0
-15,-2.0,1026.0
-19,-3.0,1027.0
-22,-2.0,1028.0
-22,-1.0,1029.0
-23,-1.0,1028.0
-25,0.0,1028.0
-25,1.0,1027.0
-25,1.0,1027.0
-26,2.0,1026.0
-27,1.0,1026.0
-25,1.0,1026.0
-22,-3.0,1026.0
-22,-2.0,1026.0
-19,-4.0,1026.0
-18,-4.0,1027.0
-20,-4.0,1027.0
-18,-8.0,1027.0
-19,-6.0,1027.0
-19,-7.0,1027.0
-17,-9.0,1026.0
-18,-9.0,1026.0
-16,-10.0,1025.0
-18,-9.0,1025.0
-18,-11.0,1026.0
-18,-11.0,1026.0
-17,-8.0,1026.0
-18,-4.0,1027.0
-17,0.0,1026.0
-21,2.0,1026.0
-21,3.0,1024.0
-21,5.0,1022.0
-21,5.0,1021.0
-21,6.0,1021.0
-21,4.0,1021.0
-21,4.0,1021.0
-21,3.0,1021.0
-20,2.0,1021.0
-20,3.0,1021.0
-20,2.0,1021.0
-17,-1.0,1021.0
-16,-3.0,1021.0
-15,-5.0,1020.0
-15,-6.0,1020.0
-14,-7.0,1019.0
-15,-8.0,1019.0
-15,-8.0,1018.0
-15,-8.0,1018.0
-15,-9.0,1018.0
-15,-9.0,1018.0
-13,-6.0,1018.0
-14,-2.0,1018.0
-15,1.0,1018.0
-17,4.0,1017.0
-16,7.0,1017.0
-16,9.0,1016.0
-17,10.0,1015.0
-18,11.0,1014.0
-18,10.0,1014.0
-18,9.0,1014.0
-19,7.0,1014.0
-18,7.0,1014.0
-16,1.0,1015.0
-14,-1.0,1015.0
-13,-2.0,1015.0
-13,-3.0,1015.0
-12,-4.0,1015.0
-14,-1.0,1015.0
-14,-3.0,1015.0
-12,-5.0,1014.0
-12,-6.0,1014.0
-12,-6.0,1014.0
-12,-7.0,1014.0
-13,-8.0,1014.0
-11,-6.0,1014.0
-12,0.0,1015.0
-12,3.0,1014.0
-11,5.0,1014.0
-10,7.0,1013.0
-9,8.0,1012.0
-9,9.0,1011.0
-8,9.0,1010.0
-8,9.0,1011.0
-8,8.0,1010.0
-8,7.0,1010.0
-8,5.0,1011.0
-9,2.0,1011.0
-7,-1.0,1011.0
-8,-2.0,1012.0
-8,-2.0,1011.0
-7,-2.0,1011.0
-6,-1.0,1011.0
-6,-2.0,1011.0
-6,-2.0,1011.0
-7,-2.0,1011.0
-8,-3.0,1011.0
-8,-5.0,1011.0
-7,-3.0,1012.0
-6,-1.0,1013.0
-6,3.0,1014.0
-8,6.0,1014.0
-8,10.0,1014.0
-13,12.0,1014.0
-15,13.0,1013.0
-15,14.0,1012.0
-15,14.0,1012.0
-15,14.0,1012.0
-15,12.0,1013.0
-15,9.0,1014.0
-13,4.0,1015.0
-13,4.0,1016.0
-12,4.0,1017.0
-3,2.0,1018.0
-6,1.0,1019.0
-6,-1.0,1020.0
-5,0.0,1021.0
-6,-2.0,1021.0
-7,-1.0,1021.0
-8,-3.0,1021.0
-8,-3.0,1021.0
-7,-3.0,1021.0
-8,-4.0,1021.0
-7,-2.0,1022.0
-7,-1.0,1022.0
-8,0.0,1022.0
-9,2.0,1022.0
-10,3.0,1020.0
-10,3.0,1019.0
-10,4.0,1018.0
-10,5.0,1017.0
-10,4.0,1016.0
-9,3.0,1015.0
-8,2.0,1015.0
-7,0.0,1015.0
-7,-1.0,1014.0
-7,0.0,1014.0
-6,-1.0,1014.0
-7,-2.0,1014.0
-7,-4.0,1013.0
-6,-4.0,1013.0
-7,-4.0,1012.0
-8,-5.0,1012.0
-7,-5.0,1011.0
-8,-6.0,1011.0
-7,-6.0,1010.0
-8,-6.0,1010.0
-6,-4.0,1010.0
-5,-1.0,1010.0
-6,0.0,1009.0
-7,2.0,1008.0
-7,4.0,1007.0
-7,5.0,1006.0
-7,6.0,1004.0
-6,7.0,1003.0
-6,7.0,1003.0
-6,7.0,1003.0
-6,5.0,1003.0
-7,3.0,1003.0
-6,2.0,1003.0
-6,0.0,1004.0
-5,0.0,1004.0
-6,-1.0,1004.0
-6,-1.0,1003.0
-6,0.0,1003.0
-5,-1.0,1003.0
-6,1.0,1003.0
-6,-1.0,1002.0
-5,-2.0,1003.0
-5,-2.0,1003.0
-5,-1.0,1003.0
-5,0.0,1004.0
-5,3.0,1004.0
-4,5.0,1004.0
-4,6.0,1004.0
-4,7.0,1004.0
-2,10.0,1003.0
-2,11.0,1002.0
-2,11.0,1002.0
-1,11.0,1003.0
0,10.0,1003.0
0,8.0,1005.0
2,6.0,1006.0
3,7.0,1007.0
3,6.0,1008.0
2,6.0,1009.0
3,5.0,1010.0
2,4.0,1010.0
1,3.0,1011.0
1,3.0,1012.0
1,3.0,1012.0
0,2.0,1012.0
0,1.0,1013.0
-1,0.0,1014.0
-3,-2.0,1014.0
-1,0.0,1016.0
1,2.0,1017.0
0,5.0,1017.0
0,7.0,1017.0
-1,7.0,1017.0
-2,8.0,1017.0
-2,8.0,1016.0
-1,6.0,1016.0
-1,6.0,1016.0
-1,6.0,1017.0
-2,6.0,1017.0
-2,5.0,1018.0
-2,5.0,1018.0
-6,4.0,1019.0
-7,3.0,1019.0
-6,2.0,1020.0
-7,1.0,1020.0
-7,0.0,1020.0
-6,0.0,1021.0
-6,0.0,1021.0
-5,0.0,1020.0
-5,0.0,1021.0
-5,0.0,1021.0
-5,0.0,1021.0
-6,0.0,1022.0
-6,1.0,1022.0
-6,2.0,1022.0
-6,3.0,1022.0
-6,4.0,1021.0
-6,5.0,1021.0
-6,5.0,1020.0
-6,5.0,1020.0
-7,4.0,1020.0
-7,3.0,1020.0
-7,3.0,1020.0
-7,3.0,1021.0
-8,2.0,1021.0
-10,2.0,1021.0
-11,1.0,1022.0
-12,0.0,1021.0
-11,-1.0,1021.0
-13,-1.0,1021.0
-13,-1.0,1021.0
-13,-1.0,1021.0
-12,-1.0,1020.0
-6,-3.0,1021.0
-5,-4.0,1021.0
-5,-4.0,1021.0
-5,-4.0,1021.0
-5,-3.0,1021.0
-4,-2.0,1021.0
-4,-2.0,1021.0
-4,-1.0,1020.0
-4,-1.0,1019.0
-4,0.0,1018.0
-5,0.0,1017.0
-5,0.0,1017.0
-5,0.0,1017.0
-5,0.0,1017.0
-5,0.0,1017.0
-5,0.0,1018.0
-5,0.0,1018.0
-5,0.0,1019.0
-5,-1.0,1020.0
-4,-1.0,1020.0
-4,-1.0,1019.0
-4,-1.0,1019.0
-4,-2.0,1019.0
-6,-3.0,1019.0
-5,-2.0,1020.0
-4,-2.0,1020.0
-5,-1.0,1020.0
-4,-1.0,1021.0
-7,2.0,1023.0
-11,3.0,1023.0
-15,3.0,1023.0
-16,4.0,1024.0
-18,4.0,1023.0
-18,4.0,1023.0
-14,3.0,1022.0
-8,1.0,1023.0
-6,0.0,1023.0
-3,-2.0,1024.0
-3,-2.0,1025.0
-3,-2.0,1026.0
-3,-2.0,1026.0
-3,-2.0,1026.0
-3,-3.0,1027.0
-4,-3.0,1026.0
-5,-4.0,1026.0
-5,-4.0,1025.0
-5,-4.0,1025.0
-5,-5.0,1025.0
-5,-4.0,1025.0
-5,-4.0,1026.0
-5,-4.0,1025.0
-5,-4.0,1026.0
-5,-3.0,1026.0
-5,-2.0,1025.0
-5,-1.0,1024.0
-6,-2.0,1023.0
-6,-1.0,1022.0
-5,-1.0,1021.0
-5,-1.0,1021.0
-5,-1.0,1020.0
-5,-1.0,1020.0
-5,-2.0,1020.0
-5,-2.0,1020.0
-5,-2.0,1020.0
-5,-2.0,1019.0
-5,-2.0,1019.0
-5,-2.0,1019.0
-5,-2.0,1019.0
-5,-2.0,1019.0
-5,-2.0,1019.0
-5,-3.0,1018.0
-6,-5.0,1018.0
-7,-6.0,1018.0
-7,-6.0,1019.0
-8,-6.0,1020.0
-6,-5.0,1021.0
-4,0.0,1022.0
-7,2.0,1023.0
-9,4.0,1022.0
-9,6.0,1022.0
-11,6.0,1022.0
-12,7.0,1021.0
-12,8.0,1021.0
-13,8.0,1021.0
-12,8.0,1021.0
-13,7.0,1022.0
-12,7.0,1023.0
-12,5.0,1024.0
-11,5.0,1024.0
-6,3.0,1024.0
-6,0.0,1025.0
-6,3.0,1024.0
-5,0.0,1025.0
-5,-2.0,1025.0
-7,-1.0,1025.0
-8,-1.0,1024.0
-8,-1.0,1024.0
-8,-1.0,1024.0
-9,-2.0,1025.0
-7,-1.0,1025.0
-8,0.0,1026.0
-7,1.0,1026.0
-7,2.0,1025.0
-5,3.0,1025.0
-5,4.0,1023.0
-5,5.0,1022.0
-6,5.0,1021.0
-6,6.0,1021.0
-6,5.0,1020.0
-6,4.0,1019.0
-5,3.0,1020.0
-5,3.0,1020.0
-5,2.0,1020.0
-4,1.0,1020.0
-6,2.0,1020.0
-5,2.0,1019.0
-5,1.0,1019.0
-5,1.0,1018.0
-5,1.0,1017.0
-4,0.0,1016.0
-3,0.0,1015.0
-4,-1.0,1015.0
-4,-1.0,1015.0
-3,0.0,1016.0
-4,1.0,1016.0
-4,3.0,1016.0
-4,3.0,1015.0
-4,4.0,1015.0
-4,6.0,1014.0
-4,7.0,1013.0
-4,7.0,1014.0
-3,5.0,1013.0
-2,3.0,1013.0
-2,3.0,1013.0
-2,3.0,1014.0
-2,3.0,1015.0
-2,3.0,1016.0
-2,2.0,1017.0
-2,2.0,1018.0
-2,1.0,1019.0
-10,3.0,1020.0
-13,2.0,1021.0
-17,1.0,1022.0
-16,0.0,1022.0
-16,-1.0,1024.0
-16,-2.0,1026.0
-18,-3.0,1027.0
-19,-2.0,1028.0
-23,-1.0,1027.0
-25,0.0,1027.0
-25,2.0,1029.0
-24,2.0,1029.0
-25,3.0,1028.0
-25,3.0,1028.0
-25,2.0,1028.0
-24,3.0,1028.0
-25,2.0,1029.0
-24,1.0,1029.0
-24,0.0,1030.0
-25,0.0,1030.0
-23,0.0,1031.0
-22,-1.0,1032.0
-22,-2.0,1033.0
-22,-2.0,1033.0
-21,-3.0,1034.0
-21,-3.0,1034.0
-22,-4.0,1035.0
-22,-4.0,1034.0
-23,-5.0,1034.0
-23,-5.0,1035.0
-23,-5.0,1035.0
-22,-5.0,1035.0
-22,-3.0,1036.0
-23,-2.0,1036.0
-22,-1.0,1035.0
-22,0.0,1034.0
-20,1.0,1033.0
-18,1.0,1032.0
-13,2.0,1031.0
-13,2.0,1031.0
-10,1.0,1031.0
-9,-1.0,1032.0
-9,-1.0,1032.0
-9,-1.0,1033.0
-9,-3.0,1034.0
-9,-4.0,1034.0
-9,-3.0,1035.0
-9,-3.0,1035.0
-9,-4.0,1035.0
-9,-5.0,1035.0
-10,-6.0,1035.0
-9,-5.0,1035.0
-10,-5.0,1035.0
-10,-6.0,1035.0
-11,-7.0,1036.0
-9,-5.0,1037.0
-10,-3.0,1037.0
-10,-2.0,1035.0
-10,-1.0,1036.0
-11,0.0,1036.0
-11,1.0,1035.0
-10,0.0,1034.0
-11,0.0,1034.0
-11,0.0,1033.0
-12,0.0,1034.0
-12,-1.0,1034.0
-11,-1.0,1035.0
-10,-1.0,1036.0
-10,-1.0,1036.0
-10,-1.0,1036.0
-11,-3.0,1037.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-5,-4.0,1038.0
-6,-5.0,1040.0
-7,-5.0,1040.0
-6,-4.0,1041.0
-6,-3.0,1041.0
-6,-2.0,1041.0
-6,-2.0,1040.0
-8,-2.0,1039.0
-7,-2.0,1039.0
-7,-2.0,1039.0
-7,-2.0,1039.0
-8,-3.0,1039.0
-8,-2.0,1040.0
-8,-3.0,1041.0
-10,-3.0,1041.0
-12,-4.0,1042.0
-13,-4.0,1042.0
-15,-5.0,1042.0
-16,-5.0,1042.0
-17,-6.0,1042.0
-18,-6.0,1041.0
-19,-7.0,1040.0
-19,-7.0,1040.0
-20,-8.0,1039.0
-18,-8.0,1039.0
-18,-6.0,1039.0
-19,-5.0,1039.0
-18,-4.0,1038.0
-17,-3.0,1037.0
-15,-2.0,1035.0
-16,-1.0,1034.0
-19,0.0,1032.0
-20,1.0,1031.0
-23,1.0,1031.0
-22,1.0,1030.0
-20,0.0,1030.0
-18,0.0,1030.0
-17,-2.0,1030.0
-18,-2.0,1030.0
-13,-5.0,1029.0
-16,-2.0,1029.0
-11,-5.0,1028.0
-13,-6.0,1027.0
-12,-6.0,1027.0
-13,-7.0,1026.0
-14,-8.0,1026.0
-14,-7.0,1025.0
-14,-9.0,1025.0
-13,-8.0,1025.0
-11,-4.0,1025.0
-13,-1.0,1025.0
-15,2.0,1024.0
-16,5.0,1023.0
-16,7.0,1021.0
-18,8.0,1020.0
-19,9.0,1018.0
-19,9.0,1017.0
-15,8.0,1016.0
-15,8.0,1016.0
-14,6.0,1016.0
-12,5.0,1016.0
-11,3.0,1017.0
-10,2.0,1017.0
-11,4.0,1017.0
-10,3.0,1016.0
-8,-1.0,1015.0
-8,-1.0,1014.0
-8,-4.0,1014.0
-8,-4.0,1014.0
-7,-3.0,1012.0
-8,-4.0,1013.0
-7,-4.0,1013.0
-7,-4.0,1012.0
-6,-1.0,1013.0
-9,1.0,1013.0
-10,3.0,1012.0
-10,5.0,1011.0
-10,6.0,1010.0
-10,7.0,1009.0
-9,8.0,1007.0
-9,8.0,1005.0
-8,9.0,1005.0
-9,8.0,1005.0
-6,6.0,1004.0
-6,5.0,1005.0
-6,4.0,1005.0
-6,3.0,1005.0
-6,4.0,1005.0
-6,2.0,1005.0
-6,5.0,1006.0
-9,10.0,1007.0
-10,8.0,1009.0
-10,6.0,1011.0
-13,5.0,1012.0
-13,4.0,1013.0
-13,3.0,1015.0
-14,3.0,1016.0
-15,4.0,1018.0
-16,5.0,1019.0
-18,6.0,1020.0
-20,7.0,1020.0
-20,8.0,1020.0
-18,9.0,1019.0
-19,9.0,1019.0
-18,9.0,1019.0
-19,8.0,1019.0
-18,8.0,1020.0
-19,7.0,1020.0
-17,4.0,1021.0
-13,2.0,1023.0
-8,0.0,1023.0
-12,2.0,1024.0
-5,1.0,1025.0
-5,0.0,1026.0
-6,0.0,1027.0
-7,-1.0,1026.0
-7,-1.0,1028.0
-7,0.0,1028.0
-8,0.0,1028.0
-10,0.0,1028.0
-10,-1.0,1028.0
-12,0.0,1029.0
-13,1.0,1029.0
-13,2.0,1029.0
-12,4.0,1029.0
-12,5.0,1028.0
-11,7.0,1027.0
-10,7.0,1025.0
-10,7.0,1024.0
-9,8.0,1024.0
-10,7.0,1023.0
-11,6.0,1024.0
-10,5.0,1024.0
-10,4.0,1024.0
-10,3.0,1025.0
-11,3.0,1025.0
-10,3.0,1025.0
-11,2.0,1025.0
-10,2.0,1025.0
-9,2.0,1024.0
-8,2.0,1023.0
-9,2.0,1023.0
-8,1.0,1023.0
-6,1.0,1023.0
-3,-1.0,1022.0
-2,-1.0,1022.0
-2,-1.0,1022.0
-2,-1.0,1021.0
-1,-1.0,1021.0
-1,0.0,1021.0
-1,0.0,1020.0
-1,0.0,1019.0
-1,0.0,1019.0
-1,0.0,1019.0
-1,0.0,1018.0
-1,0.0,1018.0
-2,-1.0,1018.0
-1,0.0,1019.0
-1,0.0,1019.0
-1,1.0,1019.0
-2,-1.0,1019.0
-1,0.0,1019.0
-1,0.0,1020.0
-2,2.0,1020.0
-3,1.0,1020.0
-8,2.0,1020.0
-10,2.0,1020.0
-13,1.0,1021.0
-12,0.0,1022.0
-13,1.0,1023.0
-13,1.0,1024.0
-11,1.0,1025.0
-12,2.0,1025.0
-12,2.0,1025.0
-11,2.0,1024.0
-10,3.0,1024.0
-11,3.0,1024.0
-11,4.0,1024.0
-11,4.0,1024.0
-11,3.0,1024.0
-12,3.0,1025.0
-11,1.0,1026.0
-13,2.0,1026.0
-11,-1.0,1026.0
-11,-1.0,1026.0
-10,-3.0,1026.0
-9,-3.0,1025.0
-9,-4.0,1025.0
-9,-4.0,1024.0
-9,-6.0,1023.0
-10,-7.0,1023.0
-10,-7.0,1023.0
-10,-7.0,1024.0
-9,-3.0,1024.0
-9,-1.0,1025.0
-12,1.0,1024.0
-15,2.0,1024.0
-13,4.0,1023.0
-13,5.0,1022.0
-14,6.0,1022.0
-13,6.0,1021.0
-14,7.0,1021.0
-12,7.0,1021.0
-11,4.0,1021.0
-10,3.0,1022.0
-7,2.0,1023.0
-9,2.0,1023.0
-11,4.0,1024.0
-11,4.0,1024.0
-9,3.0,1025.0
-7,2.0,1026.0
-7,1.0,1026.0
-11,2.0,1025.0
-11,2.0,1026.0
-12,2.0,1026.0
-13,1.0,1027.0
-15,1.0,1027.0
-15,1.0,1028.0
-16,2.0,1029.0
-15,3.0,1029.0
-15,5.0,1028.0
-14,5.0,1027.0
-17,6.0,1027.0
-17,6.0,1026.0
-17,7.0,1025.0
-18,7.0,1025.0
-17,7.0,1025.0
-14,5.0,1025.0
-12,3.0,1025.0
-12,2.0,1026.0
-11,1.0,1026.0
-7,-1.0,1026.0
-6,-1.0,1027.0
-5,-1.0,1027.0
-5,-2.0,1027.0
-5,-2.0,1026.0
-5,-2.0,1026.0
-5,-2.0,1025.0
-4,-2.0,1025.0
-4,-1.0,1025.0
-4,-1.0,1024.0
-4,-1.0,1024.0
-4,-1.0,1024.0
-3,0.0,1023.0
-3,1.0,1022.0
-3,2.0,1021.0
-3,3.0,1020.0
-2,4.0,1018.0
-2,3.0,1016.0
-2,2.0,1015.0
-3,2.0,1015.0
-2,2.0,1014.0
-2,2.0,1014.0
-3,2.0,1014.0
-2,2.0,1013.0
-2,2.0,1012.0
-2,2.0,1011.0
-1,2.0,1011.0
-1,3.0,1009.0
0,3.0,1008.0
2,3.0,1007.0
2,3.0,1006.0
2,3.0,1005.0
2,3.0,1005.0
2,2.0,1004.0
2,3.0,1004.0
2,3.0,1004.0
2,3.0,1003.0
3,4.0,1002.0
3,5.0,1002.0
3,5.0,1001.0
2,7.0,1001.0
2,7.0,1000.0
2,7.0,1001.0
2,7.0,1001.0
2,7.0,1001.0
2,6.0,1001.0
2,6.0,1002.0
2,5.0,1002.0
2,4.0,1002.0
2,4.0,1002.0
3,4.0,1002.0
3,5.0,1003.0
3,4.0,1001.0
3,4.0,1001.0
2,6.0,1000.0
2,5.0,999.0
-6,9.0,1001.0
-2,7.0,1002.0
-5,7.0,1003.0
-5,7.0,1004.0
-5,7.0,1006.0
-7,8.0,1008.0
-10,8.0,1010.0
-14,7.0,1012.0
-19,10.0,1012.0
-18,10.0,1012.0
-17,10.0,1013.0
-15,9.0,1014.0
-13,8.0,1015.0
-12,7.0,1016.0
-12,7.0,1016.0
-10,7.0,1017.0
-7,6.0,1017.0
-5,5.0,1017.0
-6,3.0,1017.0
-5,3.0,1017.0
-5,2.0,1018.0
-6,2.0,1017.0
-6,0.0,1016.0
-5,1.0,1016.0
-5,1.0,1017.0
-5,0.0,1017.0
-5,4.0,1017.0
-8,7.0,1017.0
-10,10.0,1016.0
-12,11.0,1016.0
-14,12.0,1013.0
-14,13.0,1012.0
-14,14.0,1011.0
-13,14.0,1010.0
-12,14.0,1010.0
-12,14.0,1009.0
-11,13.0,1009.0
-5,10.0,1010.0
-5,9.0,1010.0
-5,8.0,1011.0
-5,7.0,1012.0
-5,7.0,1012.0
-5,6.0,1012.0
-3,5.0,1011.0
-3,6.0,1011.0
-3,5.0,1011.0
-4,5.0,1010.0
-4,4.0,1010.0
-3,3.0,1010.0
-2,4.0,1011.0
-2,5.0,1012.0
-2,6.0,1012.0
-8,11.0,1013.0
-10,12.0,1013.0
-11,12.0,1013.0
-12,13.0,1014.0
-10,13.0,1014.0
-14,14.0,1014.0
-13,14.0,1015.0
-14,13.0,1015.0
-12,12.0,1016.0
-12,11.0,1018.0
-12,9.0,1019.0
-12,9.0,1020.0
-11,8.0,1021.0
-10,7.0,1022.0
-10,7.0,1022.0
-9,5.0,1022.0
-10,6.0,1022.0
-9,1.0,1021.0
-8,2.0,1022.0
-6,0.0,1022.0
-8,0.0,1022.0
-7,1.0,1023.0
-6,4.0,1023.0
-6,6.0,1024.0
-7,10.0,1024.0
-7,11.0,1023.0
-8,12.0,1022.0
-8,13.0,1021.0
-8,13.0,1019.0
-8,13.0,1018.0
-8,13.0,1018.0
-9,12.0,1018.0
-8,11.0,1018.0
-8,11.0,1019.0
-7,9.0,1020.0
-8,10.0,1020.0
-6,7.0,1020.0
-7,6.0,1020.0
-6,6.0,1020.0
-6,6.0,1020.0
-5,5.0,1019.0
-6,4.0,1020.0
-6,5.0,1020.0
-6,4.0,1020.0
-5,4.0,1021.0
-4,4.0,1022.0
-6,7.0,1022.0
-8,9.0,1022.0
-11,10.0,1023.0
-14,11.0,1023.0
-15,11.0,1022.0
-16,11.0,1022.0
-15,11.0,1021.0
-9,10.0,1022.0
-8,10.0,1021.0
-5,9.0,1022.0
-4,7.0,1023.0
-3,6.0,1024.0
-1,6.0,1026.0
1,3.0,1027.0
1,2.0,1027.0
0,1.0,1027.0
0,2.0,1027.0
0,1.0,1028.0
-1,1.0,1028.0
-2,1.0,1028.0
-2,1.0,1027.0
-2,1.0,1028.0
-2,1.0,1029.0
-13,1.0,1029.0
-16,3.0,1030.0
-15,4.0,1030.0
-17,5.0,1030.0
-20,6.0,1029.0
-20,7.0,1028.0
-20,6.0,1027.0
-19,8.0,1025.0
-19,8.0,1023.0
-18,9.0,1022.0
-16,8.0,1022.0
-14,7.0,1021.0
-12,6.0,1022.0
-10,5.0,1023.0
-10,6.0,1023.0
-10,5.0,1023.0
-6,3.0,1023.0
-7,2.0,1023.0
-6,1.0,1023.0
-9,1.0,1023.0
-11,-1.0,1022.0
-7,-1.0,1022.0
-9,-1.0,1022.0
-8,-2.0,1021.0
-6,-1.0,1021.0
-7,3.0,1021.0
-14,6.0,1021.0
-17,8.0,1021.0
-18,10.0,1020.0
-17,11.0,1019.0
-15,12.0,1018.0
-14,14.0,1016.0
-14,15.0,1015.0
-12,15.0,1014.0
-13,15.0,1014.0
-11,13.0,1014.0
-8,11.0,1015.0
-8,8.0,1016.0
-8,7.0,1018.0
-9,6.0,1019.0
-10,4.0,1019.0
-8,3.0,1020.0
-10,7.0,1020.0
-11,8.0,1021.0
-11,7.0,1023.0
-4,4.0,1024.0
-4,2.0,1025.0
-7,1.0,1025.0
-8,2.0,1026.0
-9,3.0,1027.0
-10,4.0,1028.0
-9,6.0,1028.0
-10,8.0,1028.0
-10,8.0,1027.0
-10,9.0,1027.0
-10,9.0,1026.0
-9,11.0,1025.0
-10,10.0,1024.0
-9,10.0,1024.0
-8,8.0,1025.0
-7,7.0,1025.0
-7,5.0,1026.0
-8,4.0,1027.0
-8,3.0,1027.0
-8,2.0,1028.0
-8,2.0,1028.0
-7,1.0,1028.0
-7,0.0,1028.0
-7,-1.0,1028.0
-7,-2.0,1028.0
-6,-2.0,1028.0
-6,-3.0,1028.0
-5,-1.0,1029.0
-6,2.0,1029.0
-6,4.0,1030.0
-6,5.0,1030.0
-7,6.0,1029.0
-7,10.0,1027.0
-6,13.0,1026.0
-6,15.0,1025.0
-6,16.0,1024.0
-9,16.0,1023.0
-11,16.0,1023.0
-9,14.0,1023.0
-8,10.0,1023.0
-9,12.0,1024.0
-8,9.0,1024.0
-8,8.0,1025.0
-7,7.0,1025.0
-4,6.0,1025.0
-6,6.0,1025.0
-6,5.0,1025.0
-5,5.0,1024.0
-4,3.0,1024.0
-4,2.0,1024.0
-4,3.0,1025.0
-3,3.0,1025.0
-1,7.0,1025.0
-2,9.0,1025.0
-2,11.0,1025.0
-3,11.0,1025.0
-4,12.0,1024.0
-3,12.0,1024.0
-1,11.0,1023.0
3,10.0,1022.0
5,9.0,1022.0
5,8.0,1021.0
5,8.0,1021.0
5,8.0,1021.0
6,8.0,1022.0
6,8.0,1022.0
6,8.0,1022.0
6,8.0,1022.0
6,7.0,1021.0
6,7.0,1020.0
6,7.0,1020.0
6,7.0,1019.0
6,7.0,1018.0
6,7.0,1018.0
6,8.0,1018.0
6,8.0,1018.0
6,8.0,1019.0
6,9.0,1018.0
6,10.0,1018.0
6,11.0,1018.0
6,10.0,1018.0
7,10.0,1017.0
7,10.0,1016.0
7,10.0,1016.0
7,9.0,1015.0
7,9.0,1014.0
7,9.0,1014.0
7,8.0,1015.0
7,8.0,1015.0
7,8.0,1015.0
7,8.0,1016.0
8,9.0,1015.0
7,8.0,1015.0
7,8.0,1015.0
6,7.0,1015.0
6,7.0,1014.0
6,7.0,1014.0
5,7.0,1014.0
5,7.0,1014.0
6,8.0,1014.0
5,9.0,1015.0
7,10.0,1015.0
7,12.0,1015.0
7,12.0,1014.0
7,13.0,1013.0
6,15.0,1013.0
6,16.0,1012.0
4,16.0,1012.0
1,17.0,1012.0
-5,16.0,1012.0
-7,15.0,1013.0
-7,14.0,1014.0
-8,12.0,1016.0
-8,11.0,1017.0
-10,10.0,1018.0
-13,10.0,1020.0
-14,9.0,1021.0
-14,8.0,1021.0
-14,7.0,1021.0
-13,5.0,1021.0
-16,6.0,1021.0
-18,6.0,1021.0
-18,5.0,1022.0
-19,6.0,1023.0
-19,7.0,1023.0
-20,9.0,1023.0
-18,10.0,1022.0
-18,11.0,1021.0
-17,12.0,1020.0
-17,12.0,1020.0
-18,12.0,1019.0
-18,12.0,1018.0
-17,12.0,1018.0
-18,11.0,1018.0
-19,11.0,1017.0
-19,10.0,1018.0
-17,9.0,1019.0
-17,9.0,1019.0
-11,4.0,1019.0
-11,5.0,1018.0
-7,2.0,1018.0
-8,3.0,1018.0
-9,4.0,1018.0
-12,4.0,1019.0
-10,2.0,1019.0
-12,3.0,1019.0
-15,4.0,1019.0
-14,5.0,1020.0
-16,7.0,1021.0
-18,7.0,1022.0
-18,8.0,1022.0
-19,9.0,1022.0
-21,9.0,1022.0
-20,11.0,1021.0
-20,11.0,1021.0
-20,12.0,1020.0
-22,12.0,1020.0
-22,11.0,1020.0
-21,11.0,1020.0
-19,7.0,1021.0
-12,5.0,1021.0
-10,4.0,1022.0
-11,3.0,1022.0
-10,3.0,1022.0
-8,0.0,1022.0
-9,0.0,1022.0
-7,-1.0,1022.0
-12,1.0,1022.0
-9,0.0,1022.0
-11,0.0,1022.0
-10,-1.0,1022.0
-7,0.0,1022.0
-9,4.0,1022.0
-9,8.0,1021.0
-11,10.0,1021.0
-11,11.0,1019.0
-12,13.0,1018.0
-11,13.0,1016.0
-8,13.0,1015.0
-7,15.0,1013.0
-5,16.0,1012.0
-4,15.0,1011.0
-4,13.0,1011.0
-4,12.0,1010.0
-4,13.0,1010.0
-2,12.0,1010.0
-2,12.0,1011.0
-2,11.0,1010.0
-1,10.0,1010.0
-1,9.0,1010.0
-1,7.0,1010.0
-1,8.0,1010.0
-1,7.0,1010.0
-1,6.0,1010.0
0,5.0,1010.0
0,7.0,1011.0
1,11.0,1011.0
0,13.0,1012.0
-3,16.0,1011.0
-8,17.0,1011.0
-8,19.0,1010.0
-11,20.0,1009.0
-13,21.0,1009.0
-11,21.0,1008.0
-11,22.0,1008.0
-13,21.0,1007.0
-10,20.0,1008.0
-11,16.0,1008.0
-8,14.0,1009.0
-7,15.0,1009.0
2,14.0,1010.0
2,13.0,1010.0
2,12.0,1010.0
1,11.0,1011.0
1,11.0,1011.0
0,10.0,1012.0
0,8.0,1011.0
0,9.0,1011.0
